region,tile_id,caption_lr,caption_sr,caption_gt,bleu1_lr,bleu1_sr,rouge1_lr,rouge1_sr,tfidf_lr,tfidf_sr
R1,tile_0037,a green plant with a white stem,a road that is next to a body of water,a road that is next to a body of water,0.186125445008873,1.0,0.2352941176470588,1.0,0.0,1.0000000000000002
R1,tile_0038,a white cat with a black nose,a large body of water,a lake with a boat in it,0.4285714285714285,0.1340640092071278,0.4285714285714285,0.1666666666666666,0.1123427789154277,0.0
R1,tile_0039,a green and pink background with a small white dot,a green wall with a white background,an aerial view of the golf course at the golf course,0.0,0.0,0.0,0.0,0.0,0.0
R1,tile_0040,a pink and green background with a small amount of light,a green and brown wall with a white border,a satellite image of a green field,0.3636363636363636,0.3333333333333333,0.4444444444444444,0.375,0.1785662155575748,0.0934947749753671
R1,tile_0041,a green and red background with a small white dot,a green patch of land,a large area with lots of trees and grass,0.3,0.1797315856468886,0.3157894736842105,0.2857142857142857,0.1443835552773867,0.0986796179798695
R1,tile_0042,a baseball game is being played on a field,a large body of water,a river that is brown in color,0.2222222222222222,0.1340640092071278,0.25,0.1666666666666666,0.0845798608014702,0.0
R1,tile_0043,a white light is on the ground,a large body of water,an aerial view of the lake and surrounding area,0.1073538990107551,0.0898657928234443,0.125,0.1428571428571428,0.0739712948346599,0.0926978966862705
R1,tile_0044,a very colorful background with a lot of small circles,a green wall with a small patch of grass,an aerial view of a forest with a small lake,0.5,0.4971329537857609,0.5,0.5263157894736842,0.2329796548048752,0.2532094495161745
R1,tile_0045,a green glow on a white background,a green leaf with a brown spot,a lake in the middle of a forest,0.2476793999286233,0.2476793999286233,0.2666666666666666,0.2666666666666666,0.0,0.0
R1,tile_0046,a man in a suit and tie is holding a cell,an aerial image of the site of the proposed site,an aerial view of the site of the former home of former president ronald castro,0.0,0.4245714617988433,0.0,0.56,0.0,0.5685528936843679
R1,tile_0047,a white bird is flying through the air,a satellite image of a green field,an aerial view of a golf course in the hills,0.1947001957678512,0.186125445008873,0.2222222222222222,0.2352941176470588,0.0680496308783247,0.0817680414659993
R1,tile_0048,a green and white flower on a white background,an aerial view of the site of the proposed site,an aerial view of a rural area,0.111111111111111,0.4,0.125,0.4705882352941176,0.0,0.3562339138059969
R1,tile_0049,a close up of a green and yellow flower,an aerial view of the site of the proposed site,an aerial view of a farm and a river,0.4444444444444444,0.4,0.4444444444444444,0.4210526315789474,0.1683975003721527,0.3188231972456646
R1,tile_0050,a blurry image of a person in a chair,aerial view of the road,an aerial view of the site of the proposed site,0.0994265907571521,0.2943035529371539,0.1052631578947368,0.5333333333333333,0.1152155433779312,0.5250790579579575
R1,tile_0051,a blur of a green leaf,aerial view of the farm,an aerial view of the site of the proposed site,0.0855695198387653,0.2943035529371539,0.125,0.5333333333333333,0.1443835552773867,0.5250790579579575
R1,tile_0052,a black cat sitting on a white chair,an aerial view of a farm and field,"an aerial view of the site of the former military base in the town of khar, near the town",0.0,0.1264197979023732,0.0,0.2962962962962963,0.0,0.2356105166403349
R1,tile_0053,a close up of a green and white diamond,an aerial view of a farm in the middle of a rural area,an aerial view of the site of the proposed site,0.0994265907571521,0.4615384615384615,0.1052631578947368,0.5217391304347826,0.1059921313509325,0.4658743405039108
R1,tile_0054,a blur of a building,an aerial view of a farm and fields,an aerial view of the site of the proposed site,0.0735758882342884,0.3894003915357024,0.1333333333333333,0.4444444444444445,0.1707761131901165,0.3188231972456646
R1,tile_0055,a green plant in a pot,an aerial view of the site of the proposed site,oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique,0.0,0.0,0.0,0.0,0.0,0.0
R1,tile_0056,a white and black cat is standing in the grass,an aerial view of the city of san,"an aerial view of the city of san, california",0.1,0.772184789761521,0.1052631578947368,0.9411764705882352,0.0535509531499673,0.9138106509294462
R1,tile_0057,a green and white background with a small flower,an aerial view of the site of the proposed school,"an aerial view of the town of laredo, mexico",0.0,0.6,0.0,0.631578947368421,0.0,0.5862086802424396
R1,tile_0058,a large cluster of pink flowers,a satellite image of the city of new orleans,a satellite image of the city of puerto,0.238843770191263,0.7777777777777778,0.2857142857142857,0.823529411764706,0.1799534137821785,0.7327068970668786
R1,tile_0059,a large white flower with many small white flowers,a satellite image of the city of san,a large city with lots of buildings and lots of trees,0.2669124676389359,0.3436446393954861,0.3,0.4210526315789474,0.0934947749753671,0.2916722353168035
R1,tile_0060,a white object is seen in the sky,a large area of land,"an aerial view of the city of chandi, bangladesh",0.1103121128230744,0.0898657928234443,0.1176470588235294,0.1428571428571428,0.0612309433454452,0.1799889188118066
R1,tile_0061,a soccer ball is on the ground,an aerial view of the road that leads to the site of the proposed proposed site,an aerial view of the road leading to the beach,0.0930627225044365,0.5,0.1176470588235294,0.6153846153846154,0.1362763414390864,0.5664587937100548
R1,tile_0062,a white car driving down a road in the woods,an aerial view of the road that goes through the forest,an aerial view of the highway that runs through the forest,0.0904837418035959,0.8181818181818182,0.0952380952380952,0.8181818181818182,0.1112985988631251,0.7357532581618298
R1,tile_0063,a plane flying over a forest filled with trees,a large green field,an aerial view of a road and a small town,0.1988531815143043,0.0557825400371074,0.2105263157894737,0.1428571428571428,0.0,0.0
R1,tile_0064,a tree with a white and green background,a satellite image of a city,"a satellite image of the city of kalua, in the state of kalua",0.0669076785648738,0.2595026865954981,0.0952380952380952,0.5263157894736842,0.0,0.5323860571284419
R1,tile_0065,a white and green pattern on a brown background,a lake surrounded by trees,a river in the middle of a city,0.2222222222222222,0.1097623272188052,0.2352941176470588,0.1538461538461538,0.0,0.0
R1,tile_0066,a very colorful sky,a green wall with a black and white sign,an aerial view of the site of the former military base in the philippines,0.0,0.0,0.0,0.0,0.0,0.0
R1,tile_0067,a black and white cat is standing in the grass,a large patch of land with a small patch of land,an aerial view of the river and surrounding land,0.2,0.1818181818181818,0.2105263157894737,0.1999999999999999,0.1263637396650437,0.2152067897644491
R1,tile_0068,a black and white image of a person with a hat,a pink and green background with a black border,a green hill with a pink sky in the background,0.2727272727272727,0.596559544542913,0.2857142857142856,0.631578947368421,0.0674430476929674,0.368023208756115
R1,tile_0069,a green and white diamond,an aerial view of the site of the proposed site,oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique,0.0,0.0,0.0,0.0,0.0,0.0
R1,tile_0070,a green and white diamond,aerial image of the road leading to the village of stow,oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique,0.0,0.0,0.0,0.0,0.0,0.0
R1,tile_0071,a green and white square,aerial view of the fields,an aerial view of a green field,0.2681280184142557,0.4021920276213835,0.3333333333333333,0.5,0.1152155433779312,0.3808726084759437
R1,tile_0072,a black and white cat,a green field with a red line in the middle,an aerial view of a green field,0.1340640092071278,0.3,0.1666666666666666,0.3529411764705882,0.0,0.1707761131901165
R1,tile_0073,a black and white dog,an aerial view of a green field,oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique,0.0,0.0,0.0,0.0,0.0,0.0
R1,tile_0074,a black and white cat sitting on top of a table,aerial view of farmland fields,an aerial view of the fields and fields,0.1818181818181818,0.4390493088752211,0.2105263157894737,0.6153846153846154,0.1191471932867773,0.5689275447725676
R1,tile_0075,a green and white object with a black background,aerial view of the fields,an aerial view of a farm in the countryside,0.111111111111111,0.3594631712937772,0.1111111111111111,0.5714285714285714,0.0,0.474330706497194
R1,tile_0076,a black and white cat is looking at the camera,an aerial view of the countryside,oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique,0.0,0.0,0.0,0.0,0.0,0.0
R1,tile_0077,a green and white cat is sitting on a white surface,an aerial view of the site of the former castle,an aerial view of the site of the proposed site,0.0,0.8,0.0,0.8000000000000002,0.0,0.7900322566465156
R1,tile_0078,a blur of a plant in a pot,a satellite image of a small town,an aerial view of a small village in the middle of a rural area,0.2361832763705073,0.2102168235265384,0.3636363636363636,0.3809523809523809,0.2232732128507234,0.2232732128507234
R1,tile_0079,a black bear is seen in this image,a satellite image of a small town,an aerial view of a small town,0.125,0.5714285714285714,0.1333333333333333,0.5714285714285714,0.0,0.3808726084759437
R1,tile_0080,a satellite satellite is seen in this image taken from the international space station,an aerial view of the site of the proposed school,an aerial view of the site of the proposed site,0.0714285714285714,0.9,0.0833333333333333,0.9,0.0709841373470141,0.9044401059413036
R1,tile_0081,a small white object in the dark sky,"a satellite image of the city of fort, texas","an aerial view of the town of laredo, colombia",0.1103121128230744,0.3333333333333333,0.1176470588235294,0.3333333333333333,0.0612309433454452,0.3157851025196653
R1,tile_0082,a green and white background with a white and black pattern,"a satellite image of the site of the former us embassy in the city of ti, guatemala",a small town with a road and a small town,0.3636363636363636,0.0588235294117647,0.380952380952381,0.074074074074074,0.1479008859284014,0.0
R1,tile_0083,a green light shining in the dark sky,a satellite image of a green area with a small patch of land,aerial view of a river and a forest,0.125,0.2307692307692307,0.125,0.2857142857142857,0.0,0.1362763414390864
R1,tile_0084,a black cat is sitting on a tree,a large patch of land,a brown and green floor with a brown and green pattern,0.171822319697743,0.0602388423824404,0.2105263157894737,0.125,0.0,0.0
R1,tile_0085,"a large, green, and pink colored object",a green wall with a small patch of grass,an aerial view of the jungle,0.0,0.111111111111111,0.0,0.1333333333333333,0.0,0.0845798608014702
R1,tile_0086,a tree with white flowers in the background,a satellite image of a green field,a large area with a lot of trees and buildings,0.1947001957678512,0.2791881675133095,0.2222222222222222,0.3529411764705882,0.0724408192504198,0.0870444679250421
R1,tile_0087,a christmas tree with lights on it,a bridge over a river,an aerial view of the bridge that crosses the river,0.0,0.1471517764685769,0.0,0.2666666666666666,0.0,0.2150703257057707
R1,tile_0088,a street with cars parked on it and a tree in the background,a bridge over a river,an aerial view of the bridge that crosses the river,0.0769230769230769,0.1471517764685769,0.0869565217391304,0.2666666666666666,0.098656215119193,0.2150703257057707
R1,tile_0089,a view of a road with a car driving down it,a road in the middle of a forest,aerial view of a road and a small town,0.4545454545454545,0.4412484512922977,0.5,0.4705882352941176,0.2532094495161745,0.184431916622613
R1,tile_0090,a tree with a white sky in the background,a green area with a white border,a river in the middle of a forest,0.4444444444444444,0.2476793999286233,0.4705882352941176,0.2666666666666666,0.184431916622613,0.0
R1,tile_0091,a white cloud with a green background,a large body of water,a large body of water surrounded by trees,0.1238396999643116,0.5488116360940264,0.1333333333333333,0.7692307692307693,0.0,0.6348087971775132
R1,tile_0092,a white and black dog is standing in the grass,a picture of a hill with a river running through it,an aerial view of the flooded river in the amazon rainforest,0.1809674836071919,0.1818181818181818,0.1904761904761905,0.1818181818181818,0.1653324433614895,0.1103156969124104
R1,tile_0093,a blur of a tree in the forest,aerial view of the site of the proposed new bridge,an aerial view of the site of the proposed site,0.1947001957678512,0.8,0.2222222222222222,0.8000000000000002,0.2605556710562624,0.7900322566465154
R1,tile_0094,a white object with a green light on it,an aerial view of the countryside,an aerial view of the site of the proposed site,0.0,0.4278475991938267,0.0,0.625,0.0,0.5800762373653504
R1,tile_0095,a close up of a diamond,aerial view of the green fields,an aerial view of the farm land in the middle of the country,0.0519005373190996,0.2076021492763984,0.1052631578947368,0.4210526315789473,0.123967183910293,0.4790800296494066
R1,tile_0096,a purple and white background with a black and white pattern,an aerial view of the countryside,an aerial view of the site of the proposed site,0.0,0.4278475991938267,0.0,0.625,0.0,0.5800762373653504
R1,tile_0097,a blur of a building,an aerial view of a green field,an aerial view of the fields and fields,0.1097623272188052,0.4953587998572467,0.1538461538461538,0.5333333333333333,0.10371551133313,0.3563004293331381
R1,tile_0098,a cat is sitting on a chair in the dark,aerial view of the river and fields,an aerial view of the site of the proposed site,0.1,0.372250890017746,0.1,0.4705882352941176,0.0986796179798696,0.4073977862140973
R1,tile_0099,a man in a white shirt and tie,an aerial view of a large field with a small lake,an aerial view of the site of the proposed site,0.0,0.3636363636363636,0.0,0.380952380952381,0.0,0.2696463119784563
R1,tile_0100,a cat is standing in the middle of a room,aerial view of a field,an aerial view of the countryside,0.2,0.4912384518467891,0.25,0.5454545454545454,0.1707761131901165,0.4501755023269898
R1,tile_0101,a blur of a tree in the night,an aerial view of the village,an aerial view of a small town in the countryside,0.3894003915357024,0.4278475991938267,0.4444444444444445,0.625,0.2605556710562624,0.5270724758293459
R1,tile_0102,a blur of a tree in the forest,an aerial view of the site of the former home of the late president of the united states,a small village in the middle of a green field,0.486750489419628,0.111111111111111,0.5555555555555556,0.1428571428571428,0.2798280652432878,0.298789093187999
R1,tile_0103,a blur of a tree in the forest,a satellite image of the area where the plane crashed,an aerial view of the golf course at the course,0.1947001957678512,0.3,0.2222222222222222,0.3,0.1997638141375695,0.2552035283798353
R1,tile_0104,a white christmas tree with a red background,a large green field,"an aerial view of the town of san, mexico",0.0,0.0,0.0,0.0,0.0,0.0
R1,tile_0105,a close up of a plant with a blur,a satellite image of a small town,an aerial view of a small town,0.2222222222222222,0.5714285714285714,0.25,0.5714285714285714,0.0919399817407808,0.3808726084759437
R1,tile_0106,a man in a suit and tie is standing on a stair,an aerial view of the area where the site of the proposed new school is located,an aerial view of the road that leads to the site of the proposed site,0.0,0.625,0.0,0.6451612903225806,0.0,0.6468566253740868
R1,tile_0107,a blur of red and green leaves,a green wall with a small patch of grass,a large area with lots of green grass,0.3715190998929349,0.5555555555555556,0.3999999999999999,0.5882352941176471,0.184431916622613,0.402982208973961
R1,tile_0108,a cross in the middle of a forest,a green wall with a white and black sign,an aerial view of the site of the proposed site,0.1947001957678512,0.0,0.2222222222222222,0.0,0.2605556710562624,0.0
R1,tile_0109,a green and white christmas tree with white stars,a small town on a small island,a river that is in the middle of a city,0.0994265907571521,0.186125445008873,0.1052631578947368,0.2352941176470588,0.0,0.0
R1,tile_0110,a green and white object is seen in this image,a small boat is floating in a body of water,a boat is sailing down the river,0.2,0.3,0.2352941176470588,0.3529411764705882,0.0739712948346599,0.1707761131901165
R1,tile_0111,a white bird is flying through the air,a large green patch of land,an aerial view of the site of the proposed site,0.0973500978839256,0.0855695198387653,0.1111111111111111,0.125,0.1059921313509325,0.1273595297947935
R1,tile_0112,a black cat is sitting on a white surface,a green field,an aerial view of the road leading to the top of the mountain,0.0,0.0,0.0,0.0,0.0,0.0
R1,tile_0113,a bridge at night with a light on it,a road in the middle of a green field,a road with a small hill in the background,0.3333333333333333,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.07780894359285,0.275195812175023
R1,tile_0114,the moon is seen over the city lights,a road in the middle of a green area,an aerial view of the site of the proposed site,0.1947001957678512,0.1988531815143043,0.2222222222222222,0.2105263157894737,0.1908740661302035,0.2379030946332623
R1,tile_0115,a green eyeliner with a black eyeliner,a green leaf,a large body of water with a pink substance,0.3220616970322653,0.0451117610788708,0.375,0.1666666666666666,0.07780894359285,0.0
R1,tile_0116,a black and white cat,a cake with a slice missing,a large body of water with a small island in the middle,0.0493193927883213,0.1839397205857211,0.1176470588235294,0.3333333333333333,0.0,0.0876868198014244
R1,tile_0117,a white and black kite,a picture of a green field with a bird flying over it,aerial view of the beach and the ocean,0.1097623272188052,0.0833333333333333,0.1538461538461538,0.1,0.0876868198014244,0.0562971575750713
R1,tile_0118,a white diamond with a black band,a green field with a small patch of grass,an aerial view of the beach and the ocean,0.0,0.111111111111111,0.0,0.1111111111111111,0.0,0.0612309433454452
R1,tile_0119,a blur of a person in a green shirt,an aerial view of the countryside,oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique,0.0,0.0,0.0,0.0,0.0,0.0
R1,tile_0120,a blur of a building in the sky,a green field with a small patch of grass,a black and green tile with a white border,0.2206242256461488,0.4444444444444444,0.2352941176470588,0.4444444444444444,0.0,0.1683975003721527
R1,tile_0121,a blur of a building in the middle of a street,an aerial view of a field with a small house,an aerial view of the site of the proposed site,0.2727272727272727,0.4,0.2857142857142856,0.4000000000000001,0.3188495414330836,0.2911650526086002
R1,tile_0122,a close up of a green and white tile,an aerial view of the site of the proposed site,an aerial view of a farm in the middle of the country,0.1592291801275087,0.5731115271545874,0.1904761904761905,0.6363636363636365,0.1099856999317355,0.5537528826695526
R1,tile_0123,a man with a beard and a white shirt,an aerial view of a green field,an aerial view of a farm in the countryside,0.111111111111111,0.5367694950537757,0.1111111111111111,0.6250000000000001,0.0,0.4112070550676187
R1,tile_0124,a red and green abstract background,a painting of a green field with a small patch of grass,an aerial view of a farm in the countryside,0.1010884432854389,0.1666666666666666,0.1333333333333333,0.1904761904761905,0.0,0.1230142706684034
R1,tile_0125,a green leaf with a white background,an aerial view of a green field,an aerial view of the site of the proposed site,0.0,0.372250890017746,0.0,0.4705882352941176,0.0,0.3562339138059969
R1,tile_0126,a green leaf with a white background,an aerial view of the site of the proposed site,an aerial view of the site of the fort,0.0,0.8,0.0,0.8421052631578948,0.0,0.8440207857003775
R1,tile_0127,a dog is sitting on a green surface,aerial view of the site of the proposed site,an aerial view of the site of the proposed site,0.0,0.8948393168143697,0.0,0.9473684210526316,0.0,0.9400186907181732
R1,tile_0128,a close up of a green and white flower,an aerial view of the site of the former site of the former site of the former site,an aerial view of a farm in the countryside,0.2222222222222222,0.2777777777777778,0.2222222222222222,0.3703703703703704,0.0724408192504198,0.3622712693098452
R1,tile_0129,a green and white flower with a blur effect,an aerial view of the countryside,an aerial view of a road in the countryside,0.111111111111111,0.6065306597126334,0.1111111111111111,0.8,0.0,0.7765145304745155
R1,tile_0130,a green plant with a white flower in the middle,a green field with a small patch of land,an aerial view of a field with a road,0.3,0.5555555555555556,0.3157894736842105,0.5555555555555556,0.0724408192504198,0.275195812175023
R1,tile_0131,a green and white background with a white border,a large body of water,an aerial view of the river and surrounding land,0.111111111111111,0.0898657928234443,0.1111111111111111,0.1428571428571428,0.0595143957603065,0.0926978966862705
R1,tile_0132,a person ' s hand with a green and black wrist,a river with a green and brown color,a river that has been flooded by water,0.0909090909090909,0.25,0.1111111111111111,0.25,0.0,0.0845798608014702
R1,tile_0133,a man in a white shirt and black pants,a large body of water,an aerial view of the site of the former president of the united,0.0,0.040379303598931,0.0,0.1111111111111111,0.0,0.1788910775514516
R1,tile_0134,a green and red background with a white and black background,a green wall with a red spot in the middle,a satellite image of the amazon river,0.0909090909090909,0.2,0.1111111111111111,0.2352941176470588,0.0,0.0787446034559451
R1,tile_0135,a green hill,a green and brown area,a mountain with a small patch of land in the middle,0.0231611504076005,0.0602388423824404,0.1428571428571428,0.125,0.0,0.0
R1,tile_0136,a close up of a green eye with a black background,a river in the middle of a green field,a river in the middle of a green field,0.3636363636363636,1.0,0.3999999999999999,1.0,0.1559289254870836,1.0000000000000004
R1,tile_0137,a green substance,a green tree,a large green island with a small island in the middle,0.046322300815201,0.046322300815201,0.2857142857142857,0.2857142857142857,0.1272589870097525,0.1272589870097525
R1,tile_0138,a bird is sitting on a branch,a green field,a beach with a sandy shoreline and a cliff,0.2147077980215102,0.0451117610788708,0.25,0.1666666666666666,0.0,0.0
R1,tile_0139,a black and white bird flying through the sky,a green and black object,a large body of water,0.111111111111111,0.2,0.1428571428571428,0.2,0.0,0.0
R1,tile_0140,a black and white photo of a black and white photo of a black and white photo of a black and,a piece of green algae,a large green island,0.0476190476190476,0.4,0.08,0.4444444444444445,0.0,0.1707761131901165
R1,tile_0141,a black and white cat with a black nose,a bird flying in the sky,a river with a small island in the middle,0.3333333333333333,0.3032653298563167,0.3333333333333333,0.4,0.0680496308783247,0.206136966068286
R1,tile_0142,a close up of a diamond,a river with a green field and a road,a flooded river in the middle of a rural area,0.256708559516296,0.2982797722714565,0.3749999999999999,0.3157894736842105,0.0986796179798695,0.078744603455945
R1,tile_0143,a green and white object on a table,aerial view of the amazon river,an aerial view of a farm in the middle of the country,0.0758163324640791,0.2452529607809615,0.1,0.4444444444444444,0.0,0.4772850456038162
R1,tile_0144,a blur of a person in a suit,aerial view of the fields,aerial view of a green field with a small stream,0.2920502936517768,0.2207276647028654,0.3333333333333332,0.4,0.0870444679250421,0.317107466580271
R1,tile_0145,a green glass vase,aerial view of the fields,an aerial view of a farm in the countryside,0.0716261992150475,0.3594631712937772,0.1538461538461538,0.5714285714285714,0.0,0.474330706497194
R1,tile_0146,a black and white cat is looking at the camera,aerial view of farmland fields,an aerial view of a field with a road,0.1,0.2695973784703329,0.1052631578947368,0.4285714285714285,0.0,0.3446421410380547
R1,tile_0147,a red and green background with a pattern,an aerial view of a farm in the middle of a rural area,aerial view of a farm in the countryside,0.125,0.5384615384615384,0.125,0.6666666666666667,0.0,0.602924908385507
R1,tile_0148,a dog is sitting on a couch,"aerial image of the village of stow, suffolk",aerial view of the countryside,0.0,0.375,0.0,0.4615384615384615,0.0,0.4069290338737718
